0.04,-0.028000000000000004,0.8390000000000001
0.037,-0.028999999999999998,0.845
0.048,-0.034,0.836
0.034,-0.038,0.841
0.040999999999999995,-0.038,0.852
0.052000000000000005,-0.024,0.8400000000000001
0.043,-0.028000000000000004,0.842
0.044,-0.031,0.8400000000000001
0.047,-0.028999999999999998,0.8480000000000001
0.05600000000000001,-0.025,0.836
0.05,-0.034,0.834
0.04,-0.027000000000000003,0.841
0.043,-0.034,0.8470000000000001
0.044,-0.026000000000000002,0.85
0.043,-0.03,0.8380000000000001
0.038,-0.026000000000000002,0.8539999999999999
0.059,-0.024,0.825
0.048,-0.037,0.836
0.05,-0.036,0.842
0.051000000000000004,-0.039,0.834
0.051000000000000004,-0.039,0.834
0.06,-0.034999999999999996,0.8460000000000001
0.044,-0.037,0.8460000000000001
0.06,-0.037,0.8310000000000001
0.057999999999999996,-0.031,0.835
0.05600000000000001,-0.031,0.836
0.056999999999999995,-0.034,0.843
0.047,-0.034999999999999996,0.8380000000000001
0.05500000000000001,-0.034999999999999996,0.8380000000000001
0.037,-0.032,0.8470000000000001
0.046,-0.037,0.833
0.045,-0.032,0.841
0.052000000000000005,-0.034,0.8400000000000001
0.05600000000000001,-0.026000000000000002,0.835
0.041999999999999996,-0.036,0.8380000000000001
0.036,-0.033,0.843
0.048,-0.03,0.837
0.053000000000000005,-0.034,0.841
0.043,-0.03,0.8460000000000001
0.053000000000000005,-0.036,0.844
0.05500000000000001,-0.043,0.8320000000000001
0.063,-0.044,0.842
0.051000000000000004,-0.032,0.849
0.05600000000000001,-0.032,0.834
0.056999999999999995,-0.026000000000000002,0.8310000000000001
0.04,-0.028000000000000004,0.845
0.06,-0.031,0.829
0.054000000000000006,-0.043,0.841
0.047,-0.036,0.8310000000000001
0.049,-0.034,0.833
0.061,-0.037,0.8380000000000001
0.05,-0.034,0.845
0.04,-0.032,0.843
0.041999999999999996,-0.04,0.845
0.045,-0.032,0.8300000000000001
0.045,-0.045,0.842
0.048,-0.028000000000000004,0.843
0.064,-0.040999999999999995,0.834
0.062,-0.031,0.8320000000000001
0.034,-0.031,0.8470000000000001
0.040999999999999995,-0.041999999999999996,0.843
0.04,-0.033,0.849
0.036,-0.034999999999999996,0.843
0.039,-0.03,0.842
0.045,-0.036,0.845
0.046,-0.039,0.841
0.047,-0.034999999999999996,0.845
0.039,-0.03,0.849
0.048,-0.034,0.843
0.04,-0.028000000000000004,0.8460000000000001
0.048,-0.034999999999999996,0.833
0.05,-0.039,0.8400000000000001
0.051000000000000004,-0.048,0.837
0.040999999999999995,-0.037,0.844
0.048,-0.040999999999999995,0.8460000000000001
0.022,-0.033,0.86
0.048,-0.05,0.836
0.037,-0.031,0.851
0.031,-0.037,0.8470000000000001
0.037,-0.04,0.8390000000000001
0.040999999999999995,-0.034,0.851
0.037,-0.039,0.8400000000000001
0.027000000000000003,-0.041999999999999996,0.852
0.041999999999999996,-0.043,0.8400000000000001
0.034999999999999996,-0.034,0.841
0.034999999999999996,-0.037,0.842
0.04,-0.027000000000000003,0.843
0.049,-0.04,0.834
0.04,-0.038,0.8460000000000001
0.052000000000000005,-0.033,0.829
0.04,-0.041999999999999996,0.8400000000000001
0.041999999999999996,-0.03,0.8460000000000001
0.038,-0.040999999999999995,0.843
0.03,-0.033,0.844
0.047,-0.046,0.842
0.040999999999999995,-0.036,0.8470000000000001
0.043,-0.039,0.8390000000000001
0.034,-0.040999999999999995,0.844
0.04,-0.038,0.8380000000000001
0.034999999999999996,-0.044,0.841
0.036,-0.036,0.8470000000000001
0.036,-0.034,0.835
0.040999999999999995,-0.045,0.8380000000000001
0.036,-0.028000000000000004,0.843
0.024,-0.040999999999999995,0.844
0.041999999999999996,-0.041999999999999996,0.842
0.034999999999999996,-0.04,0.8460000000000001
0.031,-0.041999999999999996,0.842
0.036,-0.033,0.836
0.051000000000000004,-0.040999999999999995,0.8400000000000001
0.049,-0.026000000000000002,0.8400000000000001
0.046,-0.040999999999999995,0.837
0.041999999999999996,-0.028999999999999998,0.844
0.04,-0.045,0.8470000000000001
0.037,-0.022,0.853
0.040999999999999995,-0.04,0.835
0.043,-0.04,0.844
0.04,-0.040999999999999995,0.842
0.043,-0.028000000000000004,0.837
0.041999999999999996,-0.045,0.844
0.039,-0.043,0.835
0.04,-0.044,0.842
0.04,-0.037,0.849
0.040999999999999995,-0.038,0.852
0.033,-0.03,0.841
0.037,-0.04,0.837
0.033,-0.036,0.844
0.043,-0.037,0.8390000000000001
0.041999999999999996,-0.04,0.842
0.039,-0.033,0.8380000000000001
0.033,-0.041999999999999996,0.845
0.043,-0.031,0.843
0.025,-0.031,0.845
0.034999999999999996,-0.043,0.833
0.031,-0.041999999999999996,0.844
0.037,-0.036,0.842
0.033,-0.036,0.8550000000000001
0.039,-0.044,0.845
0.03,-0.028000000000000004,0.844
0.022,-0.034,0.8390000000000001
0.026000000000000002,-0.039,0.844
0.032,-0.038,0.845
0.04,-0.034,0.842
0.046,-0.039,0.835
0.040999999999999995,-0.037,0.8400000000000001
0.033,-0.034,0.8470000000000001
0.040999999999999995,-0.04,0.835
0.03,-0.028999999999999998,0.8400000000000001
0.034,-0.033,0.8470000000000001
0.04,-0.036,0.844
0.04,-0.033,0.836
0.036,-0.046,0.843
0.032,-0.033,0.841
0.044,-0.043,0.843
0.038,-0.038,0.8400000000000001
0.034999999999999996,-0.033,0.8460000000000001
0.034999999999999996,-0.032,0.845
0.041999999999999996,-0.04,0.835
0.026000000000000002,-0.032,0.853
0.034,-0.037,0.8400000000000001
0.039,-0.047,0.835
0.025,-0.04,0.844
0.038,-0.043,0.8400000000000001
0.034999999999999996,-0.037,0.836
0.03,-0.04,0.8480000000000001
0.036,-0.04,0.8460000000000001
0.038,-0.044,0.8470000000000001
0.040999999999999995,-0.039,0.845
0.031,-0.041999999999999996,0.836
0.036,-0.036,0.844
0.038,-0.04,0.843
0.038,-0.036,0.837
0.037,-0.045,0.841
0.03,-0.037,0.843
0.047,-0.036,0.836
