#Thorlabs FTS
[SpectrumHeader]
#Date;20251024
#Time;13285721
#GMTTime;18285721
#Instrument;0
#InstrModel;CCS100
#Series;0
#InterferometerSerial;M00454521
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_vac
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;1.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;13459.357422
#WnrMax;31084.279297
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;3.360000
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#RefGainIndex;0
#RefSignalInPerecent;0.0
#BBRefGainIndex;0
#BBRefSignalInPerecent;0.0
#AutogainStatus;0
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
3.217060242e+02;-8.282408235e-04
3.218137207e+02;-4.682810395e-04
3.219214172e+02;-5.282743368e-04
3.220291138e+02;-8.332403013e-06
3.221368103e+02;2.916340891e-04
3.222445374e+02;-3.082989133e-04
3.223522644e+02;6.715916679e-04
3.224600220e+02;2.316408063e-04
3.225677490e+02;-9.282296523e-04
3.226755066e+02;-5.082765711e-04
3.227832642e+02;-5.682698684e-04
3.228910217e+02;5.516050733e-04
3.229988098e+02;5.166089613e-05
3.231065979e+02;4.516162444e-04
3.232143555e+02;-5.282743368e-04
3.233221436e+02;-6.082653999e-04
3.234299316e+02;2.371401759e-03
3.235377502e+02;8.115760284e-04
3.236455688e+02;5.716028390e-04
3.237533875e+02;-6.832570216e-05
3.238612061e+02;1.371513470e-03
3.239690552e+02;3.316296206e-04
3.240769043e+02;-1.683145383e-04
3.241847229e+02;-1.468169386e-03
3.242925720e+02;1.291522407e-03
3.244004211e+02;-4.682810395e-04
3.245083008e+02;-1.083212410e-04
3.246161804e+02;-3.482944448e-04
3.247240601e+02;1.516497287e-04
3.248319702e+02;-1.883123041e-04
3.249398499e+02;4.116207128e-04
3.250477600e+02;-7.482497604e-04
3.251556702e+02;1.516497287e-04
3.252635803e+02;-1.348182792e-03
3.253714905e+02;5.316073075e-04
3.254794312e+02;1.371513470e-03
3.255873718e+02;6.915894337e-04
3.256953125e+02;-8.682363550e-04
3.258032532e+02;2.116430260e-04
3.259112244e+02;1.211531344e-03
3.260191956e+02;-5.482721026e-04
3.261271667e+02;-4.882788053e-04
3.262351379e+02;1.591488952e-03
3.263431091e+02;-4.682810395e-04
3.264511108e+02;-8.832346793e-05
3.265591125e+02;-1.288189436e-03
3.266671143e+02;8.515715599e-04
3.267751160e+02;-1.683145383e-04
3.268831482e+02;1.516497287e-04
3.269911804e+02;-2.483056160e-04
3.270992126e+02;-8.832346793e-05
3.272072754e+02;5.166089613e-05
3.273153076e+02;8.115760284e-04
3.274233398e+02;-8.832346793e-05
3.275314026e+02;1.166536367e-05
3.276394653e+02;-4.682810395e-04
3.277475586e+02;1.051549218e-03
3.278556213e+02;6.515939021e-04
3.279637146e+02;7.315849653e-04
3.280718079e+02;-2.683033817e-04
3.281799316e+02;1.916452602e-04
3.282880249e+02;2.316408063e-04
3.283961487e+02;1.716474944e-04
3.285042419e+02;-8.082430577e-04
3.286123962e+02;-1.483167725e-04
3.287205200e+02;-1.088211779e-03
3.288286743e+02;-2.283078356e-04
3.289368286e+02;1.211531344e-03
3.290449829e+02;5.516050733e-04
3.291531372e+02;-1.408176031e-03
3.292613220e+02;7.915782626e-04
3.293695068e+02;-1.008220715e-03
3.294776917e+02;8.115760284e-04
3.295858459e+02;-2.283078356e-04
3.296940613e+02;-8.332403013e-06
3.298022461e+02;5.516050733e-04
3.299104614e+02;-8.332403013e-06
3.300187073e+02;-8.882341208e-04
3.301269226e+02;-1.883123041e-04
3.302351685e+02;-8.832346793e-05
3.303433838e+02;-2.883011475e-04
3.304516602e+02;5.316073075e-04
3.305599060e+02;1.411509002e-03
3.306681213e+02;-7.482497604e-04
3.307763977e+02;9.315626230e-04
3.308846741e+02;6.115983706e-04
3.309929504e+02;8.515715599e-04
3.311012573e+02;-4.282855080e-04
3.312095337e+02;8.715693257e-04
3.313178406e+02;4.116207128e-04
3.314261475e+02;-1.883123041e-04
3.315344849e+02;6.715916679e-04
3.316427917e+02;8.315737941e-04
3.317510986e+02;-3.082989133e-04
3.318594360e+02;-8.682363550e-04
3.319677734e+02;5.516050733e-04
3.320761108e+02;9.315626230e-04
3.321844788e+02;-3.882899764e-04
3.322928467e+02;1.031551510e-03
3.324012146e+02;-1.108209603e-03
3.325095825e+02;1.311520231e-03
3.326179810e+02;5.116095417e-04
3.327263489e+02;1.131540281e-03
3.328347168e+02;-2.833017061e-05
3.329431458e+02;1.811464434e-03
3.330515442e+02;-6.282631657e-04
3.331599731e+02;-2.883011475e-04
3.332683716e+02;-3.882899764e-04
3.333768311e+02;5.916006048e-04
3.334852600e+02;1.611486659e-03
3.335936890e+02;1.166536367e-05
3.337021484e+02;-1.283190068e-04
3.338106079e+02;-4.482832737e-04
3.339190674e+02;-6.282631657e-04
3.340275269e+02;9.315626230e-04
3.341359863e+02;-9.282296523e-04
3.342444763e+02;-3.682922106e-04
3.343529663e+02;4.716140102e-04
3.344614563e+02;7.115871995e-04
3.345699768e+02;-1.683145383e-04
3.346784973e+02;4.716140102e-04
3.347869873e+02;3.166313036e-05
3.348955383e+02;-5.682698684e-04
3.350040588e+02;1.716474944e-04
3.351126099e+02;6.915894337e-04
3.352210999e+02;-1.328184968e-03
3.353296509e+02;-1.083212410e-04
3.354382324e+02;-2.283078356e-04
3.355467834e+02;1.351515763e-03
3.356553650e+02;-5.082765711e-04
3.357639465e+02;7.315849653e-04
3.358725281e+02;-4.082877422e-04
3.359811096e+02;7.165866555e-05
3.360897217e+02;-9.282296523e-04
3.361983337e+02;7.315849653e-04
3.363069458e+02;1.316519629e-04
3.364155273e+02;6.715916679e-04
3.365241394e+02;1.131540281e-03
3.366327820e+02;6.715916679e-04
3.367414246e+02;-6.082653999e-04
3.368500671e+02;-5.282743368e-04
3.369587097e+02;1.291522407e-03
3.370673828e+02;7.165866555e-05
3.371760254e+02;-2.833017061e-05
3.372846985e+02;-8.332403013e-06
3.373934021e+02;-2.483056160e-04
3.375020447e+02;6.115983706e-04
3.376107483e+02;2.311408520e-03
3.377194214e+02;7.915782626e-04
3.378281250e+02;1.316519629e-04
3.379368591e+02;9.715581546e-04
3.380455627e+02;-1.228196197e-03
3.381542969e+02;1.166536367e-05
3.382630310e+02;6.515939021e-04
3.383717651e+02;3.316296206e-04
3.384804993e+02;-4.882788053e-04
3.385892639e+02;-6.832570216e-05
3.386980286e+02;4.116207128e-04
3.388067627e+02;-9.082318866e-04
3.389155273e+02;2.516385575e-04
3.390242920e+02;-8.332403013e-06
3.391330872e+02;-2.483056160e-04
3.392418823e+02;5.116095417e-04
3.393506775e+02;-1.883123041e-04
3.394594727e+02;3.716251813e-04
3.395682983e+02;-4.282855080e-04
3.396771240e+02;1.391511294e-03
3.397859497e+02;5.516050733e-04
3.398947754e+02;1.271524699e-03
3.400035706e+02;5.316073075e-04
3.401124268e+02;6.515939021e-04
3.402212830e+02;-1.068214071e-03
3.403301392e+02;6.915894337e-04
3.404389954e+02;9.515603888e-04
3.405478821e+02;4.916117759e-04
3.406567383e+02;-8.282408235e-04
3.407656250e+02;-4.282855080e-04
3.408745117e+02;3.516274155e-04
3.409834290e+02;1.251526875e-03
3.410923157e+02;3.316296206e-04
3.412012024e+02;5.116095417e-04
3.413101196e+02;8.915670915e-04
3.414190369e+02;3.116318549e-04
3.415279846e+02;-8.682363550e-04
3.416369019e+02;-4.282855080e-04
3.417458496e+02;-7.882452919e-04
3.418547974e+02;5.316073075e-04
3.419637451e+02;5.516050733e-04
3.420727234e+02;2.116430260e-04
3.421817017e+02;5.916006048e-04
3.422906799e+02;8.315737941e-04
3.423996582e+02;-4.282855080e-04
3.425086060e+02;6.915894337e-04
3.426176147e+02;5.916006048e-04
3.427265930e+02;1.516497287e-04
3.428356018e+02;1.716474944e-04
3.429446411e+02;-3.082989133e-04
3.430536499e+02;-5.882676342e-04
3.431626892e+02;9.165643132e-05
3.432717285e+02;8.715693257e-04
3.433807678e+02;6.715916679e-04
3.434898071e+02;8.915670915e-04
3.435988464e+02;1.291522407e-03
3.437078857e+02;-7.682475261e-04
3.438169556e+02;1.031551510e-03
3.439260254e+02;2.316408063e-04
3.440351257e+02;3.916229471e-04
3.441441956e+02;6.715916679e-04
3.442532959e+02;-1.483167725e-04
3.443623962e+02;-1.328184968e-03
3.444714966e+02;-5.682698684e-04
3.445806274e+02;8.915670915e-04
3.446897278e+02;-5.482721026e-04
3.447988586e+02;-2.283078356e-04
3.449079895e+02;4.716140102e-04
3.450170898e+02;7.165866555e-05
3.451262512e+02;8.515715599e-04
3.452354126e+02;-6.832570216e-05
3.453445740e+02;-9.482274763e-04
3.454537354e+02;1.211531344e-03
3.455628967e+02;1.166536367e-05
3.456720886e+02;-1.028218539e-03
3.457812500e+02;9.715581546e-04
3.458904419e+02;9.915559785e-04
3.459996643e+02;7.315849653e-04
3.461088562e+02;-7.082542288e-04
3.462180786e+02;2.916340891e-04
3.463272400e+02;2.191422042e-03
3.464364624e+02;1.711475546e-03
3.465457153e+02;-9.882230079e-04
3.466549377e+02;1.166536367e-05
3.467641907e+02;-1.168202842e-03
3.468734436e+02;-9.882230079e-04
3.469826965e+02;-1.248193905e-03
3.470919495e+02;-4.482832737e-04
3.472012329e+02;-1.088211779e-03
3.473104858e+02;1.051549218e-03
3.474197693e+02;7.515827310e-04
3.475290527e+02;1.131540281e-03
3.476383667e+02;3.316296206e-04
3.477476196e+02;-4.832793638e-05
3.478569336e+02;-2.083100699e-04
3.479662476e+02;-4.832793638e-05
3.480755615e+02;1.116541971e-04
3.481849060e+02;-2.483056160e-04
3.482942505e+02;-6.082653999e-04
3.484035645e+02;-2.683033817e-04
3.485129089e+02;1.516497287e-04
3.486222839e+02;4.716140102e-04
3.487316284e+02;1.571491128e-03
3.488410034e+02;5.716028390e-04
3.489503784e+02;-1.683145383e-04
3.490597229e+02;1.311520231e-03
3.491690979e+02;-4.682810395e-04
3.492785034e+02;1.431506826e-03
3.493879089e+02;-9.082318866e-04
3.494972839e+02;3.116318549e-04
3.496067200e+02;1.091544749e-03
3.497161255e+02;7.315849653e-04
3.498255615e+02;3.166313036e-05
3.499349670e+02;8.515715599e-04
3.500444031e+02;5.116095417e-04
3.501538696e+02;-1.883123041e-04
3.502633057e+02;1.916452602e-04
3.503727722e+02;1.631484483e-03
3.504821777e+02;7.715804968e-04
3.505916748e+02;1.371513470e-03
3.507011414e+02;-2.883011475e-04
3.508106079e+02;8.115760284e-04
3.509201050e+02;5.316073075e-04
3.510296021e+02;2.091433154e-03
3.511390991e+02;-4.082877422e-04
3.512485962e+02;-3.082989133e-04
3.513581238e+02;-1.683145383e-04
3.514676208e+02;-4.082877422e-04
3.515771484e+02;-3.482944448e-04
3.516867065e+02;-7.282519946e-04
3.517962036e+02;-4.682810395e-04
3.519057312e+02;-3.682922106e-04
3.520152893e+02;3.316296206e-04
3.521248474e+02;2.516385575e-04
3.522344055e+02;-1.148205134e-03
3.523439941e+02;-4.682810395e-04
3.524535522e+02;1.411509002e-03
3.525631409e+02;1.151538105e-03
3.526727295e+02;8.715693257e-04
3.527823181e+02;5.116095417e-04
3.528919373e+02;7.315849653e-04
3.530015564e+02;-6.832570216e-05
3.531111450e+02;-1.883123041e-04
3.532207336e+02;5.166089613e-05
3.533303833e+02;-5.282743368e-04
3.534400024e+02;1.131540281e-03
3.535496521e+02;5.716028390e-04
3.536593018e+02;6.915894337e-04
3.537689514e+02;1.231529168e-03
3.538786011e+02;-2.283078356e-04
3.539882812e+02;3.116318549e-04
3.540979309e+02;5.516050733e-04
3.542076111e+02;5.316073075e-04
3.543172913e+02;-9.082318866e-04
3.544270020e+02;1.031551510e-03
3.545366821e+02;1.011553686e-03
3.546463928e+02;3.166313036e-05
3.547560730e+02;6.915894337e-04
3.548657837e+02;2.316408063e-04
3.549755249e+02;3.116318549e-04
3.550852356e+02;-1.883123041e-04
3.551949768e+02;1.251526875e-03
3.553047180e+02;-6.682586973e-04
3.554144592e+02;5.916006048e-04
3.555242004e+02;4.516162444e-04
3.556339722e+02;-5.282743368e-04
3.557437439e+02;-6.482609315e-04
3.558535156e+02;5.116095417e-04
3.559632874e+02;1.116541971e-04
3.560730896e+02;6.315961364e-04
3.561828308e+02;8.115760284e-04
3.562926331e+02;-1.128207310e-03
3.564024353e+02;5.316073075e-04
3.565122375e+02;2.151426394e-03
3.566220703e+02;-2.833017061e-05
3.567318726e+02;1.251526875e-03
3.568417053e+02;1.716474944e-04
3.569515381e+02;9.915559785e-04
3.570614014e+02;-4.882788053e-04
3.571712341e+02;5.316073075e-04
3.572810974e+02;4.716140102e-04
3.573909607e+02;-4.482832737e-04
3.575008240e+02;-6.832570216e-05
3.576106873e+02;-1.088211779e-03
3.577205505e+02;-1.068214071e-03
3.578304138e+02;1.916452602e-04
3.579403076e+02;-1.748138107e-03
3.580502014e+02;4.516162444e-04
3.581601257e+02;6.715916679e-04
3.582700195e+02;1.916452602e-04
3.583799438e+02;-3.282966791e-04
3.584898682e+02;1.131540281e-03
3.585997925e+02;-5.482721026e-04
3.587097168e+02;-4.082877422e-04
3.588196716e+02;-8.682363550e-04
3.589296265e+02;-3.082989133e-04
3.590395813e+02;-1.483167725e-04
3.591495361e+02;3.716251813e-04
3.592594604e+02;-5.082765711e-04
3.593694458e+02;-4.282855080e-04
3.594794312e+02;-9.682252421e-04
3.595894165e+02;-1.688144868e-03
3.596994019e+02;-1.088211779e-03
3.598093872e+02;7.315849653e-04
3.599194031e+02;-1.083212410e-04
3.600293884e+02;1.166536367e-05
3.601394043e+02;-1.488167210e-03
3.602494507e+02;2.316408063e-04
3.603594666e+02;4.516162444e-04
3.604695129e+02;-3.882899764e-04
3.605795288e+02;5.166089613e-05
3.606895752e+02;1.511497889e-03
3.607996216e+02;1.116541971e-04
3.609096680e+02;-6.082653999e-04
3.610197449e+02;5.716028390e-04
3.611298218e+02;5.916006048e-04
3.612398987e+02;-1.668147044e-03
3.613499756e+02;1.591488952e-03
3.614600525e+02;1.311520231e-03
3.615701599e+02;4.916117759e-04
3.616802673e+02;-3.682922106e-04
3.617903748e+02;-6.282631657e-04
3.619004822e+02;-8.332403013e-06
3.620105896e+02;1.591488952e-03
3.621207275e+02;-8.482385892e-04
3.622308655e+02;-3.882899764e-04
3.623409729e+02;-9.082318866e-04
3.624511108e+02;-3.682922106e-04
3.625612793e+02;4.116207128e-04
3.626714172e+02;2.316408063e-04
3.627815857e+02;6.115983706e-04
3.628917542e+02;-2.833017061e-05
3.630019226e+02;7.715804968e-04
3.631121216e+02;1.411509002e-03
3.632222900e+02;4.916117759e-04
3.633324890e+02;1.116541971e-04
3.634426880e+02;-1.283190068e-04
3.635529175e+02;-3.082989133e-04
3.636631165e+02;5.916006048e-04
3.637733459e+02;-6.832570216e-05
3.638835754e+02;3.116318549e-04
