Unnamed: 0,Muestra,Valor,Voltaje
588,588,2106,0.03213550011444266
589,589,2034,0.031036850537880523
590,590,2016,0.030762188143739988
591,591,1964,0.029968719005111773
592,592,1928,0.0294193942168307
593,593,1898,0.02896162355992981
594,594,1822,0.02780193789578088
595,595,1824,0.027832455939574275
596,596,1766,0.026947432669565882
597,597,1736,0.026489662012664988
598,598,1718,0.026214999618524453
599,599,1656,0.025268940260929275
600,600,1612,0.02459754329747463
601,601,1586,0.024200808728160526
602,602,1557,0.023758297093156328
603,603,1532,0.02337682154573892
604,604,1478,0.02255283436331731
605,605,1435,0.021896696421759364
606,606,1430,0.021820401312275882
607,607,1400,0.02136263065537499
608,608,1358,0.02072175173571374
609,609,1322,0.02017242694743267
610,610,1335,0.020370794232089724
611,611,1280,0.01953154802777142
612,612,1264,0.019287403677424278
613,613,1264,0.019287403677424278
614,614,1188,0.01812771801327535
615,615,1176,0.01794460975051499
616,616,1170,0.017853055619134812
617,617,1140,0.01739528496223392
618,618,1116,0.017029068436713205
619,619,1097,0.016739147020675974
620,620,1055,0.016098268101014723
621,621,1053,0.01606775005722133
622,622,1028,0.01568627450980392
623,623,1005,0.015335317006179903
624,624,1000,0.015259021896696421
625,625,978,0.014923323414969101
626,626,976,0.014892805371175709
627,627,912,0.013916227969787138
628,628,901,0.013748378728923476
629,629,896,0.013672083619439994
630,630,848,0.012939650568398567
631,631,864,0.013183794918745708
632,632,825,0.012588693064774548
633,633,822,0.01254291599908446
634,634,792,0.012085145342183566
635,635,790,0.012054627298390174
636,636,769,0.011734187838559548
637,637,769,0.011734187838559548
638,638,753,0.011490043488212406
639,639,744,0.011352712291142137
640,640,714,0.010894941634241245
641,641,708,0.010803387502861066
642,642,684,0.010437170977340352
643,643,698,0.010650797283894103
644,644,660,0.010070954451819639
645,645,644,0.009826810101472495
646,646,665,0.01014724956130312
647,647,626,0.00955214770733196
648,648,596,0.009094377050431068
649,649,604,0.009216449225604639
650,650,606,0.009246967269398032
651,651,594,0.009063859006637675
652,652,571,0.008712901503013657
653,653,566,0.008636606393530175
654,654,558,0.008514534218356603
655,655,542,0.00827038986800946
656,656,524,0.007995727473868924
657,657,531,0.0081025406271458
658,658,534,0.00814831769283589
659,659,514,0.00784313725490196
660,660,470,0.007171740291447318
661,661,476,0.007263294422827497
662,662,480,0.0073243305104142824
663,663,482,0.007354848554207675
664,664,466,0.007110704203860532
665,665,447,0.006820782787823301
666,666,447,0.006820782787823301
667,667,438,0.006683451590753032
668,668,415,0.006332494087129015
669,669,412,0.006286717021438926
670,670,419,0.0063935301747158006
671,671,390,0.005951018539711604
672,672,385,0.005874723430228122
673,673,390,0.005951018539711604
674,674,389,0.005935759517814908
675,675,402,0.0061341268024719614
676,676,392,0.005981536583504998
677,677,349,0.005325398641947051
678,678,358,0.005462729839017319
679,679,368,0.005615320057984283
680,680,360,0.005493247882810712
681,681,352,0.0053711757076371405
682,682,314,0.004791332875562677
683,683,317,0.004837109941252766
684,684,348,0.005310139620050355
685,685,331,0.005050736247806516
686,686,321,0.004898146028839551
687,687,328,0.005004959182116427
688,688,304,0.004638742656595712
689,689,294,0.004486152437628748
690,690,332,0.005065995269703212
691,691,312,0.004760814831769284
692,692,308,0.004699778744182498
693,693,258,0.003936827649347677
694,694,290,0.004425116350041962
695,695,288,0.0043945983062485695
696,696,289,0.004409857328145266
697,697,248,0.0037842374303807126
698,698,268,0.004089417868314641
699,699,272,0.004150453955901427
700,700,253,0.003860532539864195
701,701,272,0.004150453955901427
702,702,253,0.003860532539864195
703,703,230,0.003509575036240177
704,704,232,0.00354009308003357
705,705,232,0.00354009308003357
706,706,270,0.004119935912108034
707,707,244,0.003723201342793927
708,708,237,0.003616388189517052
709,709,204,0.0031128404669260703
710,710,209,0.003189135576409552
711,711,220,0.003356984817273213
712,712,219,0.003341725795376516
713,713,213,0.003250171663996338
714,714,214,0.0032654306858930344
715,715,216,0.003295948729686427
716,716,196,0.002990768291752499
717,717,224,0.0034180209048599985
718,718,213,0.003250171663996338
719,719,214,0.0032654306858930344
720,720,186,0.0028381780727855343
721,721,220,0.003356984817273213
722,722,180,0.002746623941405356
723,723,173,0.002639810788128481
724,724,215,0.0032806897077897307
725,725,192,0.002929732204165713
726,726,196,0.002990768291752499
727,727,186,0.0028381780727855343
728,728,146,0.0022278171969176775
729,729,173,0.002639810788128481
730,730,178,0.002716105897611963
731,731,182,0.002777141985198749
732,732,181,0.0027618829633020525
733,733,184,0.0028076600289921416
734,734,190,0.0028992141603723202
735,735,180,0.002746623941405356
736,736,143,0.0021820401312275884
737,737,158,0.0024109254596780347
738,738,186,0.0028381780727855343
739,739,149,0.002273594262607767
740,740,153,0.0023346303501945525
741,741,168,0.002563515678644999
742,742,161,0.002456702525368124
